year,unit,section,bucks,does,fawns,total_harvest,total_hunters,pct_success,rec_days
2023,124,muzzleloader,0,0,0,0,5,0,20
2023,125,muzzleloader,3,2,0,4,25,17,104
2023,126,muzzleloader,2,2,0,4,18,20,71
2023,127,muzzleloader,2,2,0,4,19,19,68
2023,128,muzzleloader,0,3,3,7,19,34,51
2023,129,muzzleloader,2,2,0,3,5,63,15
2023,130,muzzleloader,0,2,0,2,2,100,15
2023,132,muzzleloader,6,5,0,12,18,63,66
2023,134,muzzleloader,2,0,0,2,6,28,15
2023,135,muzzleloader,0,0,0,0,15,0,74
2023,137,muzzleloader,0,0,0,0,4,0,15
2023,138,muzzleloader,0,0,0,0,1,0,5
2023,139,muzzleloader,0,2,0,2,5,31,22
2023,140,muzzleloader,6,0,0,6,13,43,63
2023,141,muzzleloader,0,1,0,1,3,50,10
2023,142,muzzleloader,8,3,0,10,19,53,73
2023,143,muzzleloader,0,1,0,1,2,44,10
2023,144,muzzleloader,4,0,0,4,13,30,50
2023,145,muzzleloader,0,0,0,0,5,0,24
2023,146,muzzleloader,2,5,0,7,22,30,109
2023,147,muzzleloader,0,0,0,0,2,0,6
2023,161,whitetail,0,1,0,1,1,100,1
2023,171,whitetail,0,3,0,3,3,100,3
2023,48,whitetail,2,2,0,5,14,33,50
2023,511,whitetail,0,0,0,0,14,0,106
2023,56,whitetail,0,0,0,0,2,0,5
2023,58,whitetail,0,0,0,0,5,0,7
2023,581,whitetail,0,0,0,0,7,0,12
2023,59,whitetail,0,0,2,2,38,6,168
2023,591,whitetail,0,5,0,5,55,9,226
2023,69,whitetail,12,10,0,22,36,60,163
2023,691,whitetail,0,0,0,0,2,0,2
2023,84,whitetail,10,17,2,29,196,15,945
2023,85,whitetail,2,7,0,10,60,16,397
2023,851,whitetail,2,2,0,5,24,20,322
2023,86,whitetail,0,0,0,0,10,0,43
2023,861,whitetail,2,0,0,2,5,50,10
2023,103,whitetail,0,24,23,46,83,56,287
2023,104,whitetail,3,6,0,8,49,17,158
2023,105,whitetail,7,11,0,18,80,22,204
2023,106,whitetail,2,0,0,2,6,38,16
2023,107,whitetail,10,16,0,27,122,22,346
2023,109,whitetail,15,12,0,26,194,14,738
2023,110,whitetail,2,7,0,9,51,18,261
2023,111,whitetail,2,4,0,6,40,15,307
2023,112,whitetail,3,3,0,6,53,12,268
2023,113,whitetail,0,0,0,0,29,0,63
2023,114,whitetail,0,2,0,2,7,34,21
2023,115,whitetail,0,3,0,3,13,27,39
2023,116,whitetail,12,12,2,26,99,26,284
2023,117,whitetail,0,4,0,4,29,13,79
2023,118,whitetail,5,0,0,5,23,22,156
2023,119,whitetail,2,15,4,21,90,24,246
2023,120,whitetail,0,2,0,2,28,8,79
2023,121,whitetail,0,2,0,2,8,30,17
2023,122,whitetail,13,3,0,16,55,29,212
2023,123,whitetail,11,0,0,11,36,30,355
2023,124,whitetail,0,0,0,0,7,0,29
2023,125,whitetail,13,11,0,24,104,23,620
2023,126,whitetail,22,16,3,42,91,46,604
2023,127,whitetail,16,17,0,33,135,25,625
2023,128,whitetail,8,14,1,23,51,45,225
2023,129,whitetail,25,21,0,46,93,49,715
2023,130,whitetail,2,2,0,4,13,32,71
2023,132,whitetail,8,8,0,16,78,20,354
2023,133,whitetail,0,0,0,0,2,0,17
2023,134,whitetail,10,19,0,28,60,48,286
2023,135,whitetail,3,2,2,8,20,38,137
2023,136,whitetail,4,1,1,7,27,26,122
2023,137,whitetail,0,0,0,0,4,0,22
2023,138,whitetail,0,1,0,1,1,100,1
2023,139,whitetail,23,3,1,28,103,27,645
2023,140,whitetail,0,0,0,0,3,0,16
2023,141,whitetail,5,1,0,6,14,45,55
2023,143,whitetail,0,0,0,0,5,0,25
2023,144,whitetail,2,1,0,4,19,19,49
2023,145,whitetail,0,0,0,0,10,0,37
2023,146,whitetail,3,7,0,10,67,15,429
2023,147,whitetail,4,2,0,6,18,33,65
2023,104,whitetail,0,4,0,4,7,50,18
2023,105,whitetail,1,0,0,1,1,100,1
2023,107,whitetail,0,0,0,0,3,0,9
2023,109,whitetail,3,0,0,3,31,10,201
2023,110,whitetail,0,6,0,6,28,21,165
2023,111,whitetail,0,0,0,0,13,0,208
2023,112,whitetail,0,3,0,3,21,14,179
2023,113,whitetail,0,0,0,0,10,0,16
2023,114,whitetail,0,0,0,0,2,0,4
2023,115,whitetail,0,0,0,0,2,0,2
2023,116,whitetail,0,0,0,0,4,0,16
2023,118,whitetail,5,0,0,5,21,24,154
2023,119,whitetail,0,4,0,4,53,7,138
2023,120,whitetail,0,0,0,0,7,0,16
2023,121,whitetail,0,0,0,0,2,0,2
2023,122,whitetail,4,0,0,4,20,18,112
2023,123,whitetail,11,0,0,11,36,30,355
2023,125,whitetail,7,3,0,10,43,24,319
2023,126,whitetail,0,3,3,6,13,46,285
2023,127,whitetail,0,6,0,6,53,12,393
2023,128,whitetail,3,0,0,3,17,20,122
2023,129,whitetail,7,6,0,13,40,33,512
2023,130,whitetail,0,0,0,0,3,0,31
2023,132,whitetail,0,0,0,0,37,0,206
2023,134,whitetail,3,3,0,7,27,25,195
2023,135,whitetail,3,0,0,3,3,100,83
2023,136,whitetail,4,0,0,4,13,31,78
2023,139,whitetail,0,0,0,0,13,0,237
2023,141,whitetail,0,0,0,0,6,0,30
2023,146,whitetail,0,0,0,0,33,0,259
2023,105,whitetail,0,0,0,0,3,0,6
2023,107,whitetail,0,0,0,0,2,0,2
2023,109,whitetail,0,3,0,3,17,18,61
2023,110,whitetail,0,2,0,2,9,17,31
2023,111,whitetail,0,2,0,2,8,27,25
2023,112,whitetail,0,0,0,0,2,0,4
2023,118,whitetail,0,0,0,0,2,0,2
2023,119,whitetail,0,0,0,0,9,0,16
2023,122,whitetail,0,2,0,2,11,14,32
2023,125,whitetail,1,2,0,3,16,17,83
2023,126,whitetail,0,0,0,0,5,0,26
2023,127,whitetail,2,2,0,4,16,23,62
2023,128,whitetail,0,3,1,5,9,50,25
2023,129,whitetail,0,2,0,2,3,46,10
2023,130,whitetail,0,2,0,2,2,100,15
2023,132,whitetail,0,5,0,5,7,74,24
2023,134,whitetail,2,0,0,2,6,28,15
2023,135,whitetail,0,0,0,0,4,0,13
2023,139,whitetail,0,2,0,2,3,46,16
2023,141,whitetail,0,1,0,1,3,50,10
2023,145,whitetail,0,0,0,0,2,0,8
2023,146,whitetail,0,5,0,5,12,43,76
2023,161,whitetail,0,1,0,1,1,100,1
2023,171,whitetail,0,3,0,3,3,100,3
2023,48,whitetail,2,2,0,5,14,33,50
2023,511,whitetail,0,0,0,0,14,0,106
2023,56,whitetail,0,0,0,0,2,0,5
2023,58,whitetail,0,0,0,0,5,0,7
2023,581,whitetail,0,0,0,0,7,0,12
2023,59,whitetail,0,0,2,2,38,6,168
2023,591,whitetail,0,5,0,5,55,9,226
2023,69,whitetail,12,10,0,22,36,60,163
2023,691,whitetail,0,0,0,0,2,0,2
2023,84,whitetail,10,17,2,29,196,15,945
2023,85,whitetail,2,7,0,10,60,16,397
2023,851,whitetail,2,2,0,5,24,20,322
2023,86,whitetail,0,0,0,0,10,0,43
2023,861,whitetail,2,0,0,2,5,50,10
2023,103,whitetail,0,22,18,40,65,61,221
2023,104,whitetail,0,2,0,2,36,6,118
2023,105,whitetail,6,11,0,17,76,22,197
2023,106,whitetail,2,0,0,2,6,38,16
2023,107,whitetail,10,16,0,27,117,23,335
2023,109,whitetail,11,9,0,20,145,14,476
2023,110,whitetail,2,0,0,2,14,13,64
2023,111,whitetail,2,2,0,4,19,21,73
2023,112,whitetail,3,0,0,3,30,11,86
2023,113,whitetail,0,0,0,0,20,0,47
2023,114,whitetail,0,2,0,2,5,50,17
2023,115,whitetail,0,3,0,3,11,32,36
2023,116,whitetail,12,12,2,26,95,27,268
2023,117,whitetail,0,4,0,4,29,13,79
2023,119,whitetail,2,11,4,18,28,63,92
2023,120,whitetail,0,2,0,2,21,11,63
2023,121,whitetail,0,2,0,2,6,41,15
2023,122,whitetail,9,2,0,11,25,44,67
2023,124,whitetail,0,0,0,0,7,0,29
2023,125,whitetail,4,7,0,11,45,24,218
2023,126,whitetail,22,13,0,36,72,50,293
2023,127,whitetail,14,9,0,24,67,35,170
2023,128,whitetail,5,10,0,15,26,60,77
2023,129,whitetail,18,13,0,31,49,63,192
2023,130,whitetail,2,0,0,2,8,29,26
2023,132,whitetail,8,2,0,11,34,31,124
2023,133,whitetail,0,0,0,0,2,0,17
2023,134,whitetail,5,15,0,20,27,74,76
2023,135,whitetail,0,2,2,5,13,35,42
2023,136,whitetail,0,1,1,3,14,20,44
2023,137,whitetail,0,0,0,0,4,0,22
2023,138,whitetail,0,1,0,1,1,100,1
2023,139,whitetail,23,1,1,26,86,30,391
2023,140,whitetail,0,0,0,0,3,0,16
2023,141,whitetail,5,0,0,5,5,100,15
2023,143,whitetail,0,0,0,0,5,0,25
2023,144,whitetail,2,1,0,4,19,19,49
2023,145,whitetail,0,0,0,0,9,0,30
2023,146,whitetail,3,2,0,5,22,23,93
2023,147,whitetail,4,2,0,6,18,33,65
2023,91,season_choice,0,22,4,26,73,35,536
2023,92,season_choice,0,22,2,24,71,33,573
2023,96,season_choice,0,54,2,56,163,35,1409
2023,33,rifle_2nd,0,7,0,7,44,17,355
2023,41,rifle_2nd,0,6,0,6,23,27,113
2023,56,rifle_2nd,0,5,0,5,13,43,95
2023,57,rifle_2nd,0,0,0,0,2,0,2
2023,581,rifle_2nd,0,10,0,10,23,43,181
2023,69,rifle_2nd,0,10,0,10,29,33,87
2023,85,rifle_2nd,0,51,0,51,86,59,660
2023,104,rifle_2nd,0,188,0,188,328,57,3293
2023,29,rifle_2nd,0,0,0,0,2,0,4
2023,38,rifle_2nd,2,3,0,5,12,42,29
2023,40,rifle_2nd,0,0,0,0,5,0,10
2023,41,rifle_2nd,0,8,0,8,10,80,25
2023,411,rifle_2nd,0,3,0,3,8,38,21
2023,421,rifle_2nd,1,0,0,1,1,100,1
2023,43,rifle_2nd,1,0,0,1,1,100,5
2023,44,rifle_2nd,1,0,0,1,2,50,26
2023,511,rifle_2nd,0,2,0,2,5,40,6
2023,512,rifle_2nd,15,7,0,22,25,87,32
2023,551,rifle_2nd,1,0,0,1,1,100,2
2023,57,rifle_2nd,0,1,0,1,1,100,2
2023,581,rifle_2nd,0,16,0,16,17,94,65
2023,62,rifle_2nd,1,21,1,23,39,59,298
2023,64,rifle_2nd,0,5,0,5,7,71,55
2023,65,rifle_2nd,0,3,0,3,5,60,42
2023,68,rifle_2nd,0,6,0,6,11,55,14
2023,681,rifle_2nd,0,1,0,1,2,50,5
2023,69,rifle_2nd,0,35,0,35,39,90,78
2023,72,rifle_2nd,5,1,0,6,6,100,6
2023,741,rifle_2nd,0,0,0,0,4,0,4
2023,75,rifle_2nd,0,4,0,4,6,67,32
2023,771,rifle_2nd,0,9,0,9,10,90,28
2023,79,rifle_2nd,0,8,0,8,15,53,33
2023,80,rifle_2nd,0,2,0,2,2,100,4
2023,81,rifle_2nd,0,28,1,29,35,83,97
2023,82,rifle_2nd,0,2,1,3,6,50,16
2023,83,rifle_2nd,0,6,0,6,6,100,12
2023,84,rifle_2nd,0,56,0,56,59,95,127
2023,85,rifle_2nd,0,6,0,6,6,100,8
2023,86,rifle_2nd,0,4,0,4,4,100,9
2023,91,rifle_2nd,0,6,0,6,6,100,12
2023,95,rifle_2nd,0,5,0,5,5,100,8
2023,96,rifle_2nd,0,4,0,4,4,100,10
2023,99,rifle_2nd,0,4,0,4,6,67,15
2023,102,rifle_2nd,1,0,0,1,1,100,3
2023,103,rifle_2nd,1,1,0,2,2,100,2
2023,104,rifle_2nd,2,5,0,7,7,100,10
2023,105,rifle_2nd,0,11,0,11,14,79,35
2023,107,rifle_2nd,0,0,0,0,5,0,15
2023,109,rifle_2nd,0,2,2,4,6,67,18
2023,116,rifle_2nd,0,3,0,3,5,60,8
2023,125,rifle_2nd,0,2,0,2,11,18,14
2023,128,rifle_2nd,0,0,0,0,2,0,12
2023,129,rifle_2nd,0,0,0,0,1,0,2
2023,133,rifle_2nd,0,2,0,2,2,100,3
2023,135,rifle_2nd,0,6,0,6,13,46,19
2023,4,rifle_4th_pct,3,17,29,58,0,0,0
2023,5,rifle_4th_pct,301,4,12,34,0,0,0
2023,6,rifle_4th_pct,4,13,20,67,6,9,67
2023,7,rifle_4th_pct,441,2,2,100,0,0,0
2023,8,rifle_4th_pct,5,6,10,58,0,0,0
2023,9,rifle_4th_pct,6,17,17,100,0,0,0
2023,10,rifle_4th_pct,7,8,78,10,0,0,0
2023,11,rifle_4th_pct,8,10,68,14,0,0,0
2023,14,rifle_4th_pct,11,5,8,60,5,7,67
2023,15,rifle_4th_pct,211,7,16,44,0,10,0
2023,16,rifle_4th_pct,12,6,6,100,0,0,0
2023,17,rifle_4th_pct,13,6,9,68,0,0,0
2023,22,rifle_4th_pct,15,21,39,55,0,0,0
2023,24,rifle_4th_pct,161,2,4,50,0,0,0
2023,25,rifle_4th_pct,17,0,4,0,0,0,0
2023,26,rifle_4th_pct,171,0,2,0,0,0,0
2023,27,rifle_4th_pct,18,18,53,34,0,0,0
2023,28,rifle_4th_pct,181,4,28,13,0,0,0
2023,29,rifle_4th_pct,19,34,98,35,0,0,0
2023,30,rifle_4th_pct,191,91,186,49,0,0,0
2023,31,rifle_4th_pct,20,95,208,45,4,7,67
2023,33,rifle_4th_pct,22,12,14,87,0,0,0
2023,34,rifle_4th_pct,23,3,11,31,0,0,0
2023,35,rifle_4th_pct,24,0,1,0,0,0,0
2023,36,rifle_4th_pct,25,16,40,40,0,0,0
2023,37,rifle_4th_pct,26,16,24,67,0,0,0
2023,38,rifle_4th_pct,27,4,29,15,0,0,0
2023,39,rifle_4th_pct,28,11,54,21,0,0,0
2023,40,rifle_4th_pct,29,23,110,21,12,33,35
2023,41,rifle_4th_pct,30,6,15,37,0,0,0
2023,42,rifle_4th_pct,31,12,12,100,0,0,0
2023,44,rifle_4th_pct,33,7,27,25,0,0,0
2023,45,rifle_4th_pct,34,14,48,29,0,0,0
2023,46,rifle_4th_pct,35,0,10,0,0,0,0
2023,47,rifle_4th_pct,36,3,19,13,0,0,0
2023,49,rifle_4th_pct,37,19,50,37,0,0,0
2023,50,rifle_4th_pct,371,0,7,0,0,0,0
2023,51,rifle_4th_pct,38,45,134,34,2,35,7
2023,52,rifle_4th_pct,39,15,51,29,2,20,9
2023,53,rifle_4th_pct,391,6,6,100,0,0,0
2023,54,rifle_4th_pct,40,8,10,83,0,0,0
2023,56,rifle_4th_pct,411,6,8,78,0,0,0
2023,59,rifle_4th_pct,43,6,20,28,0,0,0
2023,60,rifle_4th_pct,44,12,16,78,0,0,0
2023,61,rifle_4th_pct,444,20,30,67,0,0,0
2023,63,rifle_4th_pct,46,15,56,27,4,13,29
2023,64,rifle_4th_pct,461,5,5,100,0,0,0
2023,72,rifle_4th_pct,501,26,26,100,0,0,0
2023,73,rifle_4th_pct,51,37,51,72,0,0,0
2023,74,rifle_4th_pct,511,21,34,62,0,0,0
2023,76,rifle_4th_pct,52,7,21,33,0,0,0
2023,77,rifle_4th_pct,521,5,8,67,0,0,0
2023,78,rifle_4th_pct,53,4,10,37,0,0,0
2023,79,rifle_4th_pct,54,11,15,71,0,0,0
2023,80,rifle_4th_pct,55,18,23,79,0,0,0
2023,81,rifle_4th_pct,551,13,15,89,0,0,0
2023,89,rifle_4th_pct,60,2,5,40,0,0,0
2023,92,rifle_4th_pct,63,8,10,83,0,0,0
2023,93,rifle_4th_pct,64,4,4,100,0,0,0
2023,94,rifle_4th_pct,65,12,16,78,0,0,0
2023,95,rifle_4th_pct,66,17,22,79,0,0,0
2023,96,rifle_4th_pct,67,21,25,84,0,0,0
2023,97,rifle_4th_pct,68,5,12,39,0,0,0
2023,98,rifle_4th_pct,681,8,10,73,0,0,0
2023,100,rifle_4th_pct,69,15,21,74,0,0,0
2023,102,rifle_4th_pct,70,43,55,77,0,0,0
2023,103,rifle_4th_pct,71,0,9,0,0,0,0
2023,104,rifle_4th_pct,711,32,40,80,0,0,0
2023,105,rifle_4th_pct,72,37,48,76,0,0,0
2023,106,rifle_4th_pct,73,4,22,18,0,0,0
2023,107,rifle_4th_pct,74,5,10,50,0,0,0
2023,108,rifle_4th_pct,741,10,15,67,0,0,0
2023,109,rifle_4th_pct,75,8,16,54,1,3,50
2023,110,rifle_4th_pct,751,26,43,61,7,13,56
2023,112,rifle_4th_pct,77,15,31,49,0,10,0
2023,113,rifle_4th_pct,771,37,47,78,5,5,100
2023,114,rifle_4th_pct,78,19,29,65,5,5,100
2023,115,rifle_4th_pct,79,7,9,80,0,0,0
2023,117,rifle_4th_pct,80,21,31,66,0,0,0
2023,118,rifle_4th_pct,81,17,23,75,0,0,0
2023,119,rifle_4th_pct,82,19,27,71,0,0,0
2023,120,rifle_4th_pct,83,8,13,63,0,0,0
2023,121,rifle_4th_pct,84,20,25,82,0,0,0
2023,124,rifle_4th_pct,86,5,7,65,0,0,0
